Winner,Team1,T1_Player1,T1_Player2,T1_Player3,T1_Player4,T1_Player5,Team2,T2_Player1,T2_Player2,T2_Player3,T2_Player4,T2_Player5,Team1_Score,Team2_Score,Map
Smoke Criminals,Vitality,apEX,ALEX,NBK-,RpK,ZywOo,Smoke Criminals,PetitSkel,Fearoth,lainNy,raw,krii,Inferno
Smoke Criminals,Vitality,NBK-,ZywOo,RpK,ALEX,apEX,Smoke Criminals,Fearoth,PetitSkel,raw,krii,lainNy,Mirage
Spirit,Bpro,dennyslaw,niki1,Zix,NK4Y,Rock1nG,Spirit,sdy,Dima,S0tF1k,DavCost,COLDYY1,Cache
Tricked,Izako Boars,NEEX,nawrot,tecek,Patitek,matty,Tricked,snedker,Lukki,glace,acoR,b0RUP,Train
Izako Boars,Izako Boars,tecek,matty,Patitek,NEEX,nawrot,Tricked,glace,Lukki,b0RUP,snedker,acoR,Cache
x6tence Galaxy,x6tence Galaxy,nawwk,Plopski,ZINKEN,Bååten,BARBARR,HAVU,Twixie,sAw,zehN,ZOREE,disturbed,Dust2
HAVU,x6tence Galaxy,Plopski,Bååten,nawwk,ZINKEN,BARBARR,HAVU,zehN,sAw,ZOREE,disturbed,Twixie,Inferno
HAVU,x6tence Galaxy,BARBARR,ZINKEN,nawwk,Plopski,Bååten,HAVU,zehN,disturbed,ZOREE,Twixie,sAw,Nuke
AGO,ALTERNATE aTTaX,kressy,mantuu,DuDe,stfN,slaxz-,AGO,GruBy,SZPERO,phr,Furlan,kaper,Overpass
AGO,ALTERNATE aTTaX,mantuu,slaxz-,kressy,DuDe,stfN,AGO,GruBy,kaper,phr,Furlan,SZPERO,Inferno
Vitality,Valiance,nexa,ottoNd,huNter-,EspiranTo,LETN1,Vitality,ZywOo,RpK,ALEX,apEX,NBK-,Inferno
Valiance,Valiance,huNter-,EspiranTo,nexa,LETN1,ottoNd,Vitality,ZywOo,apEX,NBK-,ALEX,RpK,Mirage
x6tence Galaxy,x6tence Galaxy,BARBARR,ZINKEN,Bååten,nawwk,Plopski,Spirit,sdy,DavCost,COLDYY1,Dima,S0tF1k,Overpass
x6tence Galaxy,x6tence Galaxy,Plopski,nawwk,Bååten,BARBARR,ZINKEN,Spirit,sdy,COLDYY1,S0tF1k,DavCost,Dima,Cache
Spirit,x6tence Galaxy,Plopski,nawwk,ZINKEN,Bååten,BARBARR,Spirit,sdy,S0tF1k,COLDYY1,DavCost,Dima,Mirage
HAVU,Bpro,niki1,Rock1nG,dennyslaw,Zix,NK4Y,HAVU,zehN,ZOREE,Twixie,disturbed,sAw,Train
Bpro,Bpro,Zix,niki1,Rock1nG,NK4Y,dennyslaw,HAVU,zehN,Twixie,ZOREE,sAw,disturbed,Dust2
PACT,PACT,MOLSI,lunAtic,darko,Vegi,ToM223,Tricked,b0RUP,snedker,glace,acoR,Lukki,Cache
PACT,PACT,MOLSI,lunAtic,darko,ToM223,Vegi,Tricked,b0RUP,acoR,Lukki,glace,snedker,Inferno
forZe,forZe,facecrack,almazer,xsepower,FL1T,Jerry,Izako Boars,Patitek,nawrot,matty,NEEX,tecek,Dust2
forZe,forZe,xsepower,FL1T,facecrack,almazer,Jerry,Izako Boars,Patitek,tecek,matty,nawrot,NEEX,Mirage
Izako Boars,forZe,xsepower,FL1T,Jerry,facecrack,almazer,Izako Boars,Patitek,tecek,NEEX,nawrot,matty,Inferno
3DMAX,SJ,Jamppi,SADDYX,arvid,xartE,uli,3DMAX,Davidp,hAdji,DEVIL,JiNKZ,Maka,Inferno
SJ,ViCi,zhokiNg,Kaze,Freeman,aumaN,advent,SJ,arvid,SADDYX,Jamppi,uli,xartE,Overpass
SJ,ViCi,Kaze,zhokiNg,Freeman,advent,aumaN,SJ,arvid,SADDYX,uli,Jamppi,xartE,Train
Valiance,Valiance,EspiranTo,ottoNd,huNter-,nexa,LETN1,Tricked,acoR,b0RUP,glace,Lukki,snedker,Overpass
Valiance,Valiance,EspiranTo,huNter-,ottoNd,nexa,LETN1,Tricked,acoR,snedker,glace,b0RUP,Lukki,Cache
Arena Bulls,Izako Boars,NEEX,tecek,Patitek,nawrot,matty,Arena Bulls,l0gicman,ELOSSA,KEY,sterben,bishop,Cache
Arena Bulls,Izako Boars,nawrot,Patitek,NEEX,tecek,matty,Arena Bulls,sterben,l0gicman,bishop,ELOSSA,KEY,Overpass
Izako Boars,Izako Boars,matty,tecek,NEEX,Patitek,nawrot,Arena Bulls,l0gicman,sterben,bishop,ELOSSA,KEY,Mirage
HAVU,Endpoint,Thomas,stan1ey,MiGHTYMAX,Puls3,Luzuh,HAVU,ZOREE,sAw,disturbed,zehN,Twixie,Mirage
HAVU,Endpoint,Thomas,Luzuh,Puls3,stan1ey,MiGHTYMAX,HAVU,ZOREE,disturbed,Twixie,zehN,sAw,Dust2
HAVU,Endpoint,Thomas,stan1ey,MiGHTYMAX,Puls3,Luzuh,HAVU,zehN,Twixie,disturbed,ZOREE,sAw,Cache
Endpoint,Endpoint,stan1ey,Thomas,Luzuh,Puls3,MiGHTYMAX,Izako Boars,matty,Patitek,NEEX,tecek,nawrot,Dust2
Endpoint,Endpoint,Thomas,Puls3,stan1ey,MiGHTYMAX,Luzuh,Izako Boars,nawrot,matty,Patitek,tecek,NEEX,Overpass
Izako Boars,Endpoint,Puls3,Thomas,MiGHTYMAX,Luzuh,stan1ey,Izako Boars,tecek,matty,Patitek,nawrot,NEEX,Mirage
Chaos,AGO,phr,SZPERO,kaper,GruBy,miNirox,Chaos,FREDDyFROG,djL,PlesseN,Relaxa,minio,Overpass
AGO,AGO,kaper,phr,GruBy,SZPERO,miNirox,Chaos,FREDDyFROG,PlesseN,Relaxa,minio,djL,Cache
Vega Squadron,Vega Squadron,chopper,jR,crush,hutji,tonyblack,SJ,arvid,Jamppi,SADDYX,Spargo,xartE,Train
Vega Squadron,Vega Squadron,tonyblack,jR,crush,hutji,chopper,SJ,SADDYX,xartE,Jamppi,arvid,Spargo,Overpass
Vega Squadron,Vega Squadron,chopper,hutji,crush,tonyblack,jR,SJ,Spargo,xartE,arvid,SADDYX,Jamppi,Inferno
HAVU,HAVU,zehN,ZOREE,Twixie,sLowi,sAw,Valiance,huNter-,ottoNd,nexa,emi,EspiranTo,Dust2
HAVU,HAVU,Twixie,ZOREE,sLowi,zehN,sAw,Valiance,nexa,huNter-,emi,ottoNd,EspiranTo,Cache
AGO,AGO,SZPERO,kaper,Furlan,GruBy,phr,NeverPlay,kzy,crisby,maRky,DeniMM,Kirby,Inferno
AGO,AGO,Furlan,phr,SZPERO,kaper,GruBy,NeverPlay,maRky,kzy,DeniMM,crisby,Kirby,Mirage
AGO,AGO,kaper,GruBy,Furlan,phr,SZPERO,NeverPlay,kzy,crisby,maRky,Kirby,DeniMM,Overpass
EURONICS,HAVU,sLowi,ZOREE,Twixie,sAw,zehN,EURONICS,OKOLICIOUZ,Seeeya,devraNN,PerX,arno,Nuke
HAVU,HAVU,zehN,ZOREE,Twixie,sLowi,sAw,EURONICS,devraNN,OKOLICIOUZ,PerX,Seeeya,arno,Mirage
AGO,3DMAX,hAdji,DEVIL,Maka,JiNKZ,Davidp,AGO,SZPERO,GruBy,kaper,phr,Furlan,Inferno
3DMAX,3DMAX,JiNKZ,Maka,Davidp,hAdji,DEVIL,AGO,phr,SZPERO,kaper,GruBy,Furlan,Overpass
Chaos,Chaos,Relaxa,PlesseN,djL,FREDDyFROG,minio,SJ,Jamppi,SADDYX,xartE,arvid,Spargo,Train
Chaos,Chaos,FREDDyFROG,djL,PlesseN,Relaxa,minio,SJ,SADDYX,Spargo,arvid,xartE,Jamppi,Overpass
Copenhagen Flames,Copenhagen Flames,roeJ,Basso,sycrone,Farlig,HooXi,NoChance,frozen,kRYSTAL,nukkye,Radifaction,Maikelele,Overpass
Copenhagen Flames,Copenhagen Flames,Basso,Farlig,roeJ,sycrone,HooXi,NoChance,kRYSTAL,nukkye,Radifaction,Maikelele,frozen,Dust2
Copenhagen Flames,Copenhagen Flames,Basso,sycrone,roeJ,Farlig,HooXi,Defusekids,FASHR,v1N,Bernard,G1DO,D0cC,Mirage
Defusekids,Copenhagen Flames,sycrone,Basso,roeJ,HooXi,Farlig,Defusekids,D0cC,v1N,FASHR,Bernard,G1DO,Nuke
x-kom,Izako Boars,NEEX,Hyper,matty,nawrot,tecek,x-kom,mono,jedqr,STOMP,Goofy,oskarish,Mirage
x-kom,Izako Boars,nawrot,tecek,Hyper,matty,NEEX,x-kom,jedqr,mono,STOMP,Goofy,oskarish,Overpass
x-kom,Izako Boars,nawrot,Hyper,tecek,NEEX,matty,x-kom,mono,Goofy,jedqr,STOMP,oskarish,Cache
Lilmix,Chaos,Relaxa,djL,FREDDyFROG,minio,PlesseN,Lilmix,Per0N,WolfY,KriLLe,elo,slajden,Overpass
Lilmix,Chaos,FREDDyFROG,PlesseN,djL,minio,Relaxa,Lilmix,Per0N,WolfY,KriLLe,slajden,elo,Mirage
unknown,unknown,dfen,fr0slev,doktizh,Ryxxo,netrick,ClaqueT,DOUBEIB,kriikzus,NEAR,serginho,majesK,Nuke
unknown,unknown,doktizh,dfen,fr0slev,netrick,Ryxxo,ClaqueT,serginho,kriikzus,NEAR,DOUBEIB,majesK,Dust2
Jordan's Money Crew,Jordan's Money Crew,alexsomfan,Kolibrien,Remoy,raalz,BERRY,Lyngby Vikings,Twinx,Daffu,zypztw,birdfromsky,Cabbi,Train
Lyngby Vikings,Jordan's Money Crew,raalz,alexsomfan,Remoy,Kolibrien,BERRY,Lyngby Vikings,Twinx,Daffu,birdfromsky,Cabbi,zypztw,Mirage
Tricked,Sprout,syrsoN,denis,faveN,mirbit,Spiidi,Tricked,acoR,HUNDEN,PERCY,b0RUP,Lukki,Dust2
Sprout,Sprout,mirbit,faveN,denis,syrsoN,Spiidi,Tricked,Lukki,b0RUP,PERCY,HUNDEN,acoR,Inferno
Copenhagen Flames,ALTERNATE aTTaX,stfN,slaxz-,kressy,mantuu,DuDe,Copenhagen Flames,Basso,Farlig,sycrone,roeJ,HooXi,Overpass
ALTERNATE aTTaX,ALTERNATE aTTaX,stfN,DuDe,mantuu,slaxz-,kressy,Copenhagen Flames,Basso,roeJ,HooXi,Farlig,sycrone,Train
Copenhagen Flames,ALTERNATE aTTaX,mantuu,stfN,slaxz-,DuDe,kressy,Copenhagen Flames,roeJ,sycrone,Basso,Farlig,HooXi,Inferno
AGO,x6tence Galaxy,nawwk,BARBARR,Bååten,Plopski,ZINKEN,AGO,GruBy,phr,Furlan,SZPERO,kaper,Overpass
AGO,x6tence Galaxy,Plopski,Bååten,ZINKEN,nawwk,BARBARR,AGO,phr,kaper,SZPERO,GruBy,Furlan,Mirage
Tricked,expert,alexRr,JDC,syken,Andyy,ScrunK,Tricked,b0RUP,Lukki,acoR,PERCY,HUNDEN,Train
expert,expert,JDC,syken,Andyy,ScrunK,alexRr,Tricked,Lukki,b0RUP,HUNDEN,acoR,PERCY,Inferno
Sprout,Sprout,syrsoN,denis,Spiidi,faveN,mirbit,Red Reserve,draken,disco doplan,grux,HS,ScreaM,Dust2
Red Reserve,Sprout,mirbit,faveN,syrsoN,Spiidi,denis,Red Reserve,grux,draken,disco doplan,HS,ScreaM,Train
S2N,DETONA,prt,hardzao,vsm,tiburci0,GUTO22,S2N,Andrew,rox,Zote,peqexino,dgt,Dust2
DETONA,DETONA,tiburci0,vsm,GUTO22,prt,hardzao,S2N,dgt,Andrew,rox,Zote,peqexino,Cache
expert,HAVU,ZOREE,sLowi,Twixie,sAw,peku,expert,Andyy,syken,JDC,alexRr,ScrunK,Dust2
expert,HAVU,ZOREE,sLowi,Twixie,sAw,peku,expert,Andyy,syken,JDC,ScrunK,alexRr,Train
LDLC,forZe,xsepower,almazer,FL1T,Jerry,facecrack,LDLC,devoduvek,LOGAN,to1nou,matHEND,Krav,Dust2
AGO,AGO,kaper,phr,GruBy,Furlan,SZPERO,Sprout,faveN,Spiidi,syrsoN,mirbit,denis,Cache
Sprout,AGO,GruBy,SZPERO,kaper,Furlan,phr,Sprout,denis,faveN,mirbit,Spiidi,syrsoN,Inferno
Tricked,Tricked,acoR,Lukki,HUNDEN,b0RUP,PERCY,Red Reserve,disco doplan,ScreaM,grux,draken,HS,Nuke
Red Reserve,Tricked,b0RUP,Lukki,PERCY,acoR,HUNDEN,Red Reserve,HS,draken,grux,ScreaM,disco doplan,Dust2
Isurus,Isurus,meyern,Noktse,max,reversive,nbl,INTZ.Academy,RMN,skuld,danoco,dukka,kenshex,Mirage
INTZ.Academy,Isurus,max,Noktse,reversive,meyern,nbl,INTZ.Academy,RMN,skuld,dukka,kenshex,danoco,Overpass
Isurus,Isurus,meyern,reversive,Noktse,max,nbl,INTZ.Academy,RMN,kenshex,skuld,dukka,danoco,Dust2
Santos,W7M,boltz,raafa,ryotzz,realziN,YJ,Santos,yepz,fp1,frostezoR,delboNi,cad,Mirage
W7M,W7M,boltz,ryotzz,raafa,YJ,realziN,Santos,delboNi,fp1,yepz,cad,frostezoR,Overpass
Gambit,Gambit,mou,mir,Ax1Le,bondik,Dosia,Syman,neaLaN,iDISBALANCE,SANJI,t0rick,Perfecto,Train
Nemiga,Nemiga,lollipop21k,Jyo,ROBO,hitMouse,mds,Spirit,DavCost,Dima,S0tF1k,COLDYY1,sdy,Mirage
Paradox,Astral Influence,bedonka,ekul,cookie,xertz,ino,Paradox,sibe,Noobster,keeyto,Chub,Valiance,Overpass
Syman,Syman,t0rick,iDISBALANCE,SANJI,Perfecto,neaLaN,Spirit,COLDYY1,Dima,DavCost,sdy,S0tF1k,Dust2
Syman,Syman,iDISBALANCE,t0rick,neaLaN,SANJI,Perfecto,Spirit,COLDYY1,sdy,Dima,DavCost,S0tF1k,Mirage
Vitality,Vitality,ZywOo,ALEX,RpK,apEX,NBK-,OpTic,cajunb,k0nfig,JUGi,refrezh,Snappi,Dust2
MOUZ,MOUZ,chrisJ,STYKO,oskar,ropz,suNny,Valiance,huNter-,nexa,ottoNd,EspiranTo,LETN1,Mirage
ex-Space Soldiers,ex-Space Soldiers,yam,paz,Calyx,MAJ3R,ngiN,ENCE,Aerial,allu,sergej,xseveN,Aleksib,Train
LDLC,LDLC,xms,devoduvek,LOGAN,to1nou,matHEND,Vexed,hns,quix,VANITY,pyth,kolor,Inferno
Vexed,LDLC,to1nou,xms,devoduvek,matHEND,LOGAN,Vexed,hns,kolor,pyth,VANITY,quix,Mirage
Valiance,Vitality,ZywOo,RpK,apEX,NBK-,ALEX,Valiance,nexa,EspiranTo,huNter-,LETN1,ottoNd,Mirage
Vitality,Vitality,apEX,ZywOo,ALEX,NBK-,RpK,Valiance,nexa,LETN1,EspiranTo,huNter-,ottoNd,Inferno
Valiance,Vitality,ZywOo,NBK-,RpK,apEX,ALEX,Valiance,EspiranTo,nexa,ottoNd,huNter-,LETN1,Dust2
ex-Fragsters,forZe,facecrack,FL1T,xsepower,almazer,Jerry,ex-Fragsters,AnJ,LOMME,stavn,dragonfly,torben,Inferno
Windigo,ENCE,Aerial,sergej,allu,Aleksib,xseveN,Windigo,poizon,v1c7oR,blocker,SHiPZ,bubble,Mirage
Windigo,ENCE,allu,Aleksib,xseveN,Aerial,sergej,Windigo,poizon,v1c7oR,blocker,SHiPZ,bubble,Inferno
Isurus,Isurus,reversive,meyern,Noktse,nbl,max,Santos,delboNi,yepz,cad,frostezoR,fp1,Dust2
Santos,Isurus,Noktse,meyern,max,nbl,reversive,Santos,fp1,cad,delboNi,frostezoR,yepz,Inferno
Santos,Isurus,reversive,nbl,meyern,Noktse,max,Santos,fp1,delboNi,yepz,cad,frostezoR,Mirage
Bravado,Bravado,Fadey,Sonic,Detrony,JT,ELUSIVE,Win Scrims Not Matches,floppy,robby,PwnAlone,stellar,ben1337,Dust2
Bravado,Stay Frosty,SideStep,Douglas,agM,DaneJoris,Nurfed,Bravado,JT,Sonic,Fadey,ELUSIVE,Detrony,Nuke
Gambit,Gambit,Dosia,mir,mou,bondik,Ax1Le,Nemiga,ROBO,Jyo,lollipop21k,mds,hitMouse,Train
Nemiga,Gambit,bondik,Ax1Le,mou,mir,Dosia,Nemiga,lollipop21k,Jyo,mds,hitMouse,ROBO,Inferno
R!OT,Paradox,keeyto,Valiance,sibe,Chub,Noobster,R!OT,Ayrez,Jabbo,oliff,.K9 ,gunnlock,Overpass
madlikewizards,madlikewizards,smooth_criminal22,Dezibel,JD,ADK,Teal,ORDER,Hatz,INS,aliStair,zeph,emagine,Inferno
Syman,Syman,t0rick,Perfecto,neaLaN,SANJI,iDISBALANCE,Gambit,bondik,mir,mou,Dosia,Ax1Le,Mirage
Gambit,Syman,neaLaN,SANJI,t0rick,Perfecto,iDISBALANCE,Gambit,mou,Ax1Le,mir,Dosia,bondik,Dust2
Gambit,Syman,SANJI,Perfecto,neaLaN,t0rick,iDISBALANCE,Gambit,bondik,Dosia,mou,Ax1Le,mir,Train
MOUZ,OpTic,k0nfig,refrezh,JUGi,cajunb,Snappi,MOUZ,ropz,STYKO,suNny,chrisJ,oskar,Train
OpTic,OpTic,Snappi,cajunb,JUGi,k0nfig,refrezh,MOUZ,chrisJ,ropz,suNny,STYKO,oskar,Nuke
HAVU,Sprout,faveN,Spiidi,mirbit,denis,syrsoN,HAVU,ZOREE,peku,sLowi,hoody,Twixie,Mirage
Sprout,Sprout,syrsoN,denis,Spiidi,mirbit,faveN,HAVU,ZOREE,sLowi,peku,hoody,Twixie,Dust2
Valiance,Valiance,EspiranTo,ottoNd,huNter-,nexa,LETN1,MOUZ,suNny,STYKO,ropz,chrisJ,oskar,Train
MOUZ,Valiance,huNter-,EspiranTo,ottoNd,nexa,LETN1,MOUZ,ropz,STYKO,suNny,oskar,chrisJ,Cache
AGO,AGO,phr,Furlan,GruBy,SZPERO,kaper,Vexed,pyth,VANITY,kolor,hns,quix,Train
Vexed,AGO,GruBy,Furlan,phr,SZPERO,kaper,Vexed,VANITY,pyth,kolor,hns,quix,Overpass
ex-Wild,DETONA,prt,hardzao,tiburci0,vsm,GUTO22,ex-Wild,biguzera,PKL,maxcel,land1n,tatazin,Dust2
ex-Wild,DETONA,GUTO22,hardzao,vsm,tiburci0,prt,ex-Wild,tatazin,biguzera,land1n,maxcel,PKL,Overpass
DETONA,DETONA,tiburci0,GUTO22,vsm,prt,hardzao,ex-Wild,tatazin,maxcel,PKL,land1n,biguzera,Cache
AVANGAR,Spirit,Dima,sdy,DavCost,COLDYY1,S0tF1k,AVANGAR,Qikert,Jame,fitch,buster,KrizzeN,Overpass
AVANGAR,Spirit,DavCost,Dima,COLDYY1,S0tF1k,sdy,AVANGAR,Qikert,Jame,fitch,buster,KrizzeN,Dust2
Winstrike,Winstrike,Kvik,Boombl4,WorldEdit,wayLander,n0rb3r7,Gambit,mou,Ax1Le,Dosia,bondik,mir,Cache
Gambit,Winstrike,Boombl4,WorldEdit,wayLander,n0rb3r7,Kvik,Gambit,mir,Ax1Le,mou,Dosia,bondik,Overpass
Winstrike,Winstrike,WorldEdit,Boombl4,n0rb3r7,Kvik,wayLander,Gambit,Dosia,mou,mir,bondik,Ax1Le,Dust2
3DMAX,Tricked,b0RUP,acoR,HUNDEN,PERCY,Lukki,3DMAX,DEVIL,Davidp,Maka,hAdji,JiNKZ,Overpass
Tricked,Tricked,PERCY,Lukki,b0RUP,acoR,HUNDEN,3DMAX,Davidp,Maka,hAdji,DEVIL,JiNKZ,Dust2
North,Vitality,ZywOo,NBK-,ALEX,apEX,RpK,North,valde,aizy,Kjaerbye,gade,cadiaN,Nuke
Vitality,Vitality,NBK-,RpK,apEX,ALEX,ZywOo,North,cadiaN,valde,aizy,Kjaerbye,gade,Dust2
EURONICS,LDLC,xms,LOGAN,matHEND,to1nou,devoduvek,EURONICS,devraNN,OKOLICIOUZ,PerX,arno,Seeeya,Dust2
LDLC,LDLC,matHEND,devoduvek,LOGAN,to1nou,Krav,EURONICS,OKOLICIOUZ,devraNN,arno,Seeeya,PerX,Mirage
AGO,AGO,GruBy,Furlan,kaper,SZPERO,phr,Epsilon,Surreal,blameF,k1to,broky,CRUC1AL,Mirage
Valiance,ENCE,sergej,Aerial,allu,xseveN,Aleksib,Valiance,huNter-,nexa,LETN1,ottoNd,EspiranTo,Dust2
ENCE,ENCE,allu,Aerial,xseveN,sergej,Aleksib,Valiance,huNter-,ottoNd,nexa,LETN1,EspiranTo,Mirage
ENCE,ENCE,sergej,Aerial,allu,Aleksib,xseveN,Valiance,nexa,ottoNd,EspiranTo,huNter-,LETN1,Train
Vexed,Vexed,kolor,pyth,quix,hns,VANITY,Tricked,Lukki,PERCY,b0RUP,HUNDEN,acoR,Mirage
Vexed,Vexed,VANITY,pyth,hns,kolor,quix,Tricked,acoR,PERCY,b0RUP,Lukki,HUNDEN,Inferno
Spirit,Spirit,sdy,COLDYY1,S0tF1k,DavCost,Dima,Gambit,mir,bondik,mou,Ax1Le,Dosia,Mirage
Spirit,Spirit,sdy,S0tF1k,COLDYY1,Dima,DavCost,Gambit,bondik,Ax1Le,mou,Dosia,mir,Overpass
Valiance,Vitality,ZywOo,apEX,NBK-,RpK,ALEX,Valiance,huNter-,EspiranTo,LETN1,nexa,ottoNd,Cache
Valiance,Vitality,RpK,ZywOo,NBK-,apEX,ALEX,Valiance,ottoNd,huNter-,LETN1,EspiranTo,nexa,Dust2
Vitality,Vitality,ZywOo,NBK-,apEX,RpK,ALEX,Valiance,huNter-,nexa,LETN1,ottoNd,EspiranTo,Inferno
ENCE,North,valde,gade,Kjaerbye,aizy,cadiaN,ENCE,Aleksib,sergej,Aerial,allu,xseveN,Train
ENCE,North,aizy,valde,Kjaerbye,cadiaN,gade,ENCE,sergej,Aleksib,Aerial,allu,xseveN,Inferno
Complexity,Astralis,Magisk,Xyp9x,gla1ve,dupreeh,device,Complexity,ShahZaM,n0thing,Rickeh,stanislaw,dephh,Dust2
Cloud9,fnatic,KRIMZ,JW,Brollan,twist,Xizt,Cloud9,RUSH,kioShiMa,autimatic,flusha,Zellsis,Overpass
Liquid,Liquid,EliGE,nitr0,Stewie2K,NAF,Twistzz,Luminosity,NEKIZ,LUCAS1,HEN1,steel,pancc,Mirage
Astralis,Astralis,Magisk,device,gla1ve,Xyp9x,dupreeh,Cloud9,kioShiMa,flusha,RUSH,autimatic,Zellsis,Mirage
Ghost,FaZe,NiKo,AdreN,GuardiaN,rain,olofmeister,Ghost,WARDELL,steel,freakazoid,koosta,neptune,Train
fnatic,Complexity,n0thing,stanislaw,ShahZaM,dephh,Rickeh,fnatic,twist,Brollan,JW,Xizt,KRIMZ,Train
Liquid,Liquid,Twistzz,NAF,Stewie2K,nitr0,EliGE,Ghost,steel,freakazoid,neptune,koosta,WARDELL,Inferno
Winstrike,Spirit,DavCost,COLDYY1,sdy,S0tF1k,Dima,Winstrike,n0rb3r7,Kvik,wayLander,WorldEdit,Boombl4,Nuke
Spirit,Spirit,sdy,COLDYY1,DavCost,S0tF1k,Dima,Winstrike,n0rb3r7,WorldEdit,Boombl4,wayLander,Kvik,Overpass
Spirit,Spirit,sdy,DavCost,COLDYY1,Dima,S0tF1k,Winstrike,Boombl4,WorldEdit,wayLander,Kvik,n0rb3r7,Dust2
Vitality,Vitality,ZywOo,NBK-,RpK,apEX,ALEX,North,valde,gade,cadiaN,Kjaerbye,aizy,Mirage
North,Vitality,ZywOo,RpK,ALEX,apEX,NBK-,North,gade,valde,Kjaerbye,cadiaN,aizy,Nuke
Vitality,Vitality,NBK-,ZywOo,apEX,ALEX,RpK,North,Kjaerbye,valde,aizy,gade,cadiaN,Inferno
fnatic,Cloud9,flusha,RUSH,kioShiMa,autimatic,Zellsis,fnatic,KRIMZ,Xizt,JW,Brollan,twist,Mirage
University of Texas at Dallas,University of Texas at Dallas,Itsumi,Proximal,Vipe,aSauce,shooter,UT Austin,DayBeh,Skips,Pewster,astrooo,KevinWow,Inferno
University of Texas at Dallas,University of Texas at Dallas,aSauce,Itsumi,Vipe,Proximal,shooter,UT Austin,Pewster,DayBeh,astrooo,Skips,KevinWow,Overpass
Luminosity,Luminosity,HEN1,NEKIZ,LUCAS1,steel,pancc,FaZe,GuardiaN,rain,NiKo,olofmeister,AdreN,Overpass
Kennesaw State University ,University of Houston,cutefatboy,Coolkids,firechuong,dooran,Panzor,Kennesaw State University ,Sceebo,GUADELUPE,Adamcheck,tayW,Danimal,Mirage
Kennesaw State University ,University of Houston,Panzor,dooran,cutefatboy,firechuong,Coolkids,Kennesaw State University ,Danimal,Sceebo,GUADELUPE,tayW,Adamcheck,Inferno
fnatic,Liquid,EliGE,NAF,Twistzz,nitr0,Stewie2K,fnatic,twist,Brollan,JW,KRIMZ,Xizt,Cache
fnatic,Liquid,NAF,nitr0,Stewie2K,EliGE,Twistzz,fnatic,twist,KRIMZ,Brollan,Xizt,JW,Mirage
Liquid,Liquid,EliGE,Twistzz,NAF,nitr0,Stewie2K,fnatic,KRIMZ,JW,Brollan,Xizt,twist,Dust2
FaZe,Ghost,steel,koosta,WARDELL,freakazoid,neptune,FaZe,NiKo,GuardiaN,olofmeister,rain,AdreN,Train
Kennesaw State University ,UT Austin,Pewster,DayBeh,Skips,astrooo,KevinWow,Kennesaw State University ,Sceebo,tayW,Danimal,GUADELUPE,Adamcheck,Nuke
Kennesaw State University ,UT Austin,KevinWow,Skips,DayBeh,Pewster,astrooo,Kennesaw State University ,GUADELUPE,Danimal,Sceebo,Adamcheck,tayW,Mirage
University of Texas at Dallas,University of Texas at Dallas,Itsumi,aSauce,Proximal,Vipe,shooter,University of Houston,firechuong,Panzor,cutefatboy,dooran,Coolkids,Dust2
University of Houston,University of Texas at Dallas,aSauce,Proximal,Vipe,Itsumi,shooter,University of Houston,dooran,firechuong,cutefatboy,Coolkids,Panzor,Mirage
Ghost,Astralis,device,Xyp9x,gla1ve,Magisk,dupreeh,Ghost,WARDELL,freakazoid,neptune,koosta,steel,Train
Ghost,Astralis,gla1ve,Xyp9x,Magisk,device,dupreeh,Ghost,neptune,WARDELL,koosta,steel,freakazoid,Inferno
Astralis,Liquid,NAF,nitr0,Twistzz,Stewie2K,EliGE,Astralis,gla1ve,Xyp9x,Magisk,device,dupreeh,Inferno
Astralis,Liquid,Stewie2K,NAF,Twistzz,EliGE,nitr0,Astralis,Xyp9x,Magisk,gla1ve,device,dupreeh,Dust2
Astralis,Liquid,NAF,Stewie2K,nitr0,Twistzz,EliGE,Astralis,Xyp9x,Magisk,device,dupreeh,gla1ve,Overpass
PopoutBoyz,ORDER,emagine,INS,Hatz,aliStair,zeph,PopoutBoyz,MarbeN,jhd,Habib,spookr,breaker,Mirage
expert,expert,syken,ScrunK,Andyy,JDC,alexRr,AGO,SZPERO,Furlan,kaper,GruBy,phr,Cache
AGO,expert,JDC,alexRr,syken,ScrunK,Andyy,AGO,Furlan,phr,kaper,GruBy,SZPERO,Train
LDLC,3DMAX,hAdji,DEVIL,JiNKZ,Davidp,Maka,LDLC,LOGAN,matHEND,xms,devoduvek,to1nou,Inferno
LDLC,3DMAX,DEVIL,Maka,JiNKZ,hAdji,Davidp,LDLC,devoduvek,matHEND,to1nou,xms,LOGAN,Dust2
Red Reserve,AGO,GruBy,kaper,SZPERO,Furlan,phr,Red Reserve,draken,ScreaM,grux,disco doplan,zehN,Mirage
AGO,AGO,Furlan,GruBy,SZPERO,phr,kaper,Red Reserve,zehN,ScreaM,grux,draken,disco doplan,Overpass
Aequus,Renegades,Gratisfaction,jks,jkaem,Liazz,AZR,Aequus,ZENCER,anarkez,asYLum,ponkt,hydra,Inferno
ViCi,ViCi,Freeman,zhokiNg,Kaze,advent,aumaN,GOSU,HSK,SeokE,Lakia,stax,Jinx,Inferno
Renegades,Renegades,jkaem,jks,Liazz,Gratisfaction,AZR,Grayhound,sterling,erkaSt,DickStacy,dexter,malta,Cache
