Date,Team1,Team2,Score,Map,Event,Series
19-8-21,"['Eternal Fire', 'woxic', 'XANTARES', 'ISSAA', 'imoRR', 'Calyx']","['Sangal', 'paz', 'MAJ3R', 'ngiN', 'S3NSEY', 'eneshan']","['16', '5']",Vertigo,ESA Supremes Vestel Cup 2021,3385
19-8-21,"['Eternal Fire', 'Calyx', 'ISSAA', 'XANTARES', 'woxic', 'imoRR']","['Sangal', 'MAJ3R', 'paz', 'S3NSEY', 'eneshan', 'ngiN']","['14', '16']",Mirage,ESA Supremes Vestel Cup 2021,3385
19-8-21,"['Eternal Fire', 'ISSAA', 'imoRR', 'XANTARES', 'woxic', 'Calyx']","['Sangal', 'ngiN', 'paz', 'MAJ3R', 'S3NSEY', 'eneshan']","['16', '12']",Inferno,ESA Supremes Vestel Cup 2021,3385
19-8-21,"['B8', 'OWNER', 'nat1ve', 'r1nkle', 'kr1vda', 'Hkta']","['Moralezz', 'falshee', 'yaph', 'Mewpy', 'lUMiER', 'PARKER']","['9', '16']",Dust2,IronWar Grand Prix 2021,3384
19-8-21,"['B8', 'OWNER', 'Hkta', 'nat1ve', 'r1nkle', 'kr1vda']","['Moralezz', 'PARKER', 'yaph', 'lUMiER', 'falshee', 'Mewpy']","['16', '3']",Overpass,IronWar Grand Prix 2021,3384
19-8-21,"['Levadia', 'zfx', 'zteeek', 'Jesus', 'ViztA', 'sperr']","['coluant', 'danss', 'karlisabc', 'Labreenc', 'ELE', 'pferiz']","['16', '12']",Mirage,Ghetto eGames Season 1 Finals,3383
19-8-21,"['Levadia', 'zfx', 'Jesus', 'zteeek', 'ViztA', 'sperr']","['coluant', 'Labreenc', 'pferiz', 'karlisabc', 'ELE', 'danss']","['11', '16']",Nuke,Ghetto eGames Season 1 Finals,3383
19-8-21,"['Young Ninjas', 'Mann3n', 'phzy', 'Sapec', 'ztr', 'Ro1f']","['VP.Prodigy', 'lom1k', 'BloodyK', 'RuFire', 'Xerison', 'r3salt']","['11', '16']",Overpass,Malta Vibes Knockout Series 1,3382
19-8-21,"['Young Ninjas', 'ztr', 'Ro1f', 'phzy', 'Sapec', 'Mann3n']","['VP.Prodigy', 'lom1k', 'RuFire', 'r3salt', 'BloodyK', 'cheerful']","['16', '14']",Ancient,Malta Vibes Knockout Series 1,3381
19-8-21,"['Astralis', 'gla1ve', 'dupreeh', 'Magisk', 'Bubzkji', 'Lucky']","['Vitality', 'misutaaa', 'Kyojin', 'ZywOo', 'shox', 'apEX']","['9', '16']",Overpass,ESL Pro League Season 14,3380
19-8-21,"['Astralis', 'Lucky', 'Magisk', 'Bubzkji', 'dupreeh', 'gla1ve']","['Vitality', 'ZywOo', 'misutaaa', 'apEX', 'shox', 'Kyojin']","['16', '9']",Inferno,ESL Pro League Season 14,3380
19-8-21,"['Apeks', 'FREDDyFROG', 'Relaxa', 'Grusarn', 'AcilioN', 'dennis']","['hREDS', 'LYNXi', 'Sm1llee', 'xartE', 'oopee', 'eDi']","['16', '10']",Nuke,Elisa Invitational Fall 2021 Regionals,3379
19-8-21,"['Apeks', 'dennis', 'Grusarn', 'Relaxa', 'FREDDyFROG', 'AcilioN']","['hREDS', 'oopee', 'eDi', 'xartE', 'LYNXi', 'Sm1llee']","['25', '21']",Inferno,Elisa Invitational Fall 2021 Regionals,3379
19-8-21,"['Apeks', 'dennis', 'AcilioN', 'FREDDyFROG', 'Relaxa', 'Grusarn']","['hREDS', 'oopee', 'eDi', 'LYNXi', 'Sm1llee', 'xartE']","['19', '17']",Overpass,Elisa Invitational Fall 2021 Regionals,3379
19-8-21,"['9z', 'max', 'rox', 'try', 'dgt', 'BIT']","['Isurus', 'Noktse', 'Gooden', 'fakzwall', 'BK1', 'deco']","['16', '6']",Mirage,FlowFiReLEAGUE 2021 Southern Cone,3378
19-8-21,"['9z', 'max', 'try', 'zakk', 'dgt', 'BIT', 'rox']","['Isurus', 'BK1', 'fakzwall', 'deco', 'Gooden', 'Noktse']","['16', '13']",Nuke,FlowFiReLEAGUE 2021 Southern Cone,3378
19-8-21,"['9z', 'dgt', 'rox', 'max', 'try', 'BIT']","['Isurus', 'Gooden', 'deco', 'BK1', 'fakzwall', 'Noktse']","['13', '16']",Ancient,FlowFiReLEAGUE 2021 Southern Cone,3378
20-8-21,"['Boca Juniors', 'luchov', 'laser', 'JERUZZZ', 'saz', 'KUN']","['Furious', 'abizz', 'meyern', 'JonY BoY', 'nacho', 'Owen$inhoM']","['16', '11']",Nuke,FlowFiReLEAGUE 2021 Southern Cone,3377
20-8-21,"['Boca Juniors', 'luchov', 'laser', 'JERUZZZ', 'KUN', 'saz']","['Furious', 'meyern', 'nacho', 'Owen$inhoM', 'JonY BoY', 'abizz']","['16', '11']",Vertigo,FlowFiReLEAGUE 2021 Southern Cone,3377
20-8-21,"['Boca Juniors', 'saz', 'laser', 'KUN', 'JERUZZZ', 'luchov']","['Furious', 'nacho', 'Owen$inhoM', 'JonY BoY', 'meyern', 'abizz']","['6', '16']",Inferno,FlowFiReLEAGUE 2021 Southern Cone,3377
20-8-21,"['TYLOO', 'DANK1NG', 'Summer', 'Attacker', 'somebody', 'SLOWLY']","['Checkmate', 'Techno', 'cool4st', 'hasteka', 'bLitz', 'Bart4k']","['16', '14']",Dust2,Funspark ULTI 2021 Asia Playoffs 1,3376
20-8-21,"['TYLOO', 'DANK1NG', 'SLOWLY', 'Summer', 'somebody', 'Attacker']","['Checkmate', 'Bart4k', 'bLitz', 'Techno', 'cool4st', 'hasteka']","['7', '16']",Mirage,Funspark ULTI 2021 Asia Playoffs 1,3376
20-8-21,"['AGO', 'F1KU', 'Furlan', 'leman', 'snatchie', 'rallen']","['Lyngby Vikings', 'WolfY', 'FASHR', 'maNkz', 'Daffu', 'birdfromsky']","['7', '16']",Inferno,Malta Vibes Knockout Series 1,3375
20-8-21,"['AGO', 'rallen', 'F1KU', 'leman', 'snatchie', 'Furlan']","['Lyngby Vikings', 'FASHR', 'Daffu', 'WolfY', 'maNkz', 'birdfromsky']","['10', '16']",Ancient,Malta Vibes Knockout Series 1,3375
20-8-21,"['AGO', 'Furlan', 'leman', 'F1KU', 'rallen', 'snatchie']","['Lyngby Vikings', 'FASHR', 'Daffu', 'maNkz', 'WolfY', 'birdfromsky']","['19', '16']",Nuke,Malta Vibes Knockout Series 1,3375
20-8-21,"['Moralezz', 'yaph', 'falshee', 'Mewpy', 'PARKER', 'lUMiER']","['AVEZ', 'SaMey', 'Grucha', 'fanatyk', 'pendzelek', 'sNx']","['16', '9']",Nuke,IronWar Grand Prix 2021,3374
20-8-21,"['Moralezz', 'yaph', 'Mewpy', 'falshee', 'PARKER', 'lUMiER']","['AVEZ', 'SaMey', 'pendzelek', 'Grucha', 'sNx', 'fanatyk']","['16', '13']",Overpass,IronWar Grand Prix 2021,3374
20-8-21,"['Moralezz', 'Mewpy', 'lUMiER', 'falshee', 'yaph', 'PARKER']","['AVEZ', 'pendzelek', 'SaMey', 'fanatyk', 'sNx', 'Grucha']","['16', '8']",Mirage,IronWar Grand Prix 2021,3374
20-8-21,"['EC Brugge', 'simix', 'KaiR0N-', 'matty', 'Stev0se', 'n0tice']","['BEZ ZP', 'Norwi', 'GuardiaN', 'd1Ledez', 'seized', 'clax']","['6', '16']",Mirage,IronWar Grand Prix 2021,3373
20-8-21,"['EC Brugge', 'matty', 'Stev0se', 'simix', 'n0tice', 'KaiR0N-']","['BEZ ZP', 'Norwi', 'GuardiaN', 'clax', 'd1Ledez', 'seized']","['13', '16']",Ancient,IronWar Grand Prix 2021,3373
20-8-21,"['EC Brugge', 'KaiR0N-', 'matty', 'n0tice', 'simix', 'Stev0se']","['BEZ ZP', 'GuardiaN', 'clax', 'Norwi', 'd1Ledez', 'seized']","['16', '12']",Dust2,IronWar Grand Prix 2021,3373
20-8-21,"['Wings Up', 'gas', 'lan', 'ChildKing', 'Martin', 'ayaya']","['Renewal', 'rate', 'dobu', 'kabal', 'nin9', 'NEUZ']","['9', '16']",Overpass,Funspark ULTI 2021 Asia Playoffs 1,3372
20-8-21,"['Wings Up', 'gas', 'Martin', 'ChildKing', 'lan', 'ayaya']","['Renewal', 'NEUZ', 'kabal', 'dobu', 'rate', 'nin9']","['10', '16']",Mirage,Funspark ULTI 2021 Asia Playoffs 1,3372
20-8-21,"['Wings Up', 'gas', 'lan', 'ChildKing', 'ayaya', 'Martin']","['Renewal', 'rate', 'nin9', 'kabal', 'dobu', 'NEUZ']","['10', '16']",Inferno,Funspark ULTI 2021 Asia Playoffs 1,3372
20-8-21,"['SKADE', 'SHiPZ', 'Duplicate', 'oxygeN', 'Rainwaker', 'dennyslaw']","['Infinite', 'ragga', 'zewts', 'CHANKY', 'Ed1m', 'SEMINTE']","['16', '13']",Mirage,European Development Championship 5,3371
20-8-21,"['Medieval', 'Mairel', 'Frip', 'Brens', 'rabbit', 'CaptaiN']","['Trasko', 'D0NEKO', 'fostar', 'w0nderful', '7oX1C', 'Templ']","['16', '5']",Nuke,Ghetto eGames Season 1 Finals,3370
20-8-21,"['Medieval', 'CaptaiN', 'rabbit', 'Brens', 'Frip', 'Mairel']","['Trasko', 'w0nderful', 'fostar', 'D0NEKO', '7oX1C', 'Templ']","['1', '16']",Vertigo,Ghetto eGames Season 1 Finals,3370
20-8-21,"[""Save's"", 'Kas9k', 'Twiksar', 'lesswill', 'bodyaN', 'JACKPOT']","['LastWind', 'tAk', 'ryu', 'yakuza', 'AwwEzz', 'tooi']","['16', '14']",Mirage,Ghetto eGames Season 1 Finals,3369
20-8-21,"[""Save's"", 'Kas9k', 'lesswill', 'Twiksar', 'JACKPOT', 'bodyaN']","['LastWind', 'AwwEzz', 'yakuza', 'tooi', 'ryu', 'tAk']","['16', '19']",Vertigo,Ghetto eGames Season 1 Finals,3369
20-8-21,"['VP.Prodigy', 'r3salt', 'lom1k', 'Xerison', 'BloodyK', 'RuFire']","['NewBelarus', 'sakova', 'dERZKIY', 'F1n3tw', 'LavL', 'hitMouse']","['16', '11']",Overpass,IronWar Grand Prix 2021,3368
20-8-21,"['VP.Prodigy', 'cheerful', 'lom1k', 'r3salt', 'Xerison', 'RuFire']","['NewBelarus', 'F1n3tw', 'hitMouse', 'dERZKIY', 'LavL', 'sakova']","['16', '14']",Dust2,IronWar Grand Prix 2021,3368
20-8-21,"['HONORIS', 'fr3nd', 'reiko', 'mouz', 'TaZ', 'NEO']","['bankaPEPSI', 'xsepower', 'kalinka', 'JIaYm', 'ProbLeM', 'facecrack']","['16', '13']",Nuke,European Development Championship 5,3367
20-8-21,"['Izako Boars', 'STOMP', 'Vegi', 'TOAO', 'byali', 'Enzo']","['777', 'akez', 'Marcelious', 'Ruyter', 'H4RR3', 'mikki']","['16', '13']",Ancient,Malta Vibes Knockout Series 1,3366
20-8-21,"['Izako Boars', 'Vegi', 'byali', 'STOMP', 'TOAO', 'Enzo']","['777', 'mikki', 'H4RR3', 'Ruyter', 'Marcelious', 'akez']","['16', '9']",Mirage,Malta Vibes Knockout Series 1,3366
20-8-21,"['Izako Boars', 'Vegi', 'STOMP', 'byali', 'TOAO', 'Enzo']","['777', 'Marcelious', 'mikki', 'H4RR3', 'akez', 'Ruyter']","['1', '16']",Vertigo,Malta Vibes Knockout Series 1,3366
20-8-21,"['AGO', 'snatchie', 'rallen', 'F1KU', 'Furlan', 'leman']","['INDE IRAE', 'hurtfrisk', 'X5G7V', 'RAiLWAY', 'DavCost', 'floweaN']","['15', '19']",Ancient,IronWar Grand Prix 2021,3365
20-8-21,"['AGO', 'Furlan', 'F1KU', 'rallen', 'leman', 'snatchie']","['INDE IRAE', 'RAiLWAY', 'floweaN', 'X5G7V', 'hurtfrisk', 'DavCost']","['16', '7']",Inferno,IronWar Grand Prix 2021,3365
20-8-21,"['Infinite', 'ragga', 'zewts', 'CHANKY', 'Ed1m', 'SEMINTE']","['HONORIS', 'reiko', 'fr3nd', 'mouz', 'TaZ', 'NEO']","['16', '11']",Mirage,European Development Championship 5,3364
20-8-21,"['Infinite', 'ragga', 'CHANKY', 'Ed1m', 'zewts', 'SEMINTE']","['HONORIS', 'mouz', 'fr3nd', 'reiko', 'TaZ', 'NEO']","['16', '13']",Nuke,European Development Championship 5,3364
20-8-21,"['Infinite', 'zewts', 'SEMINTE', 'CHANKY', 'ragga', 'Ed1m']","['HONORIS', 'reiko', 'NEO', 'fr3nd', 'mouz', 'TaZ']","['12', '16']",Inferno,European Development Championship 5,3364
20-8-21,"['B8', 'nat1ve', 'OWNER', 'Hkta', 'kr1vda', 'r1nkle']","['SKADE', 'Duplicate', 'Rainwaker', 'SHiPZ', 'dennyslaw', 'oxygeN']","['10', '16']",Vertigo,IronWar Grand Prix 2021,3363
20-8-21,"['B8', 'nat1ve', 'OWNER', 'r1nkle', 'Hkta', 'kr1vda']","['SKADE', 'SHiPZ', 'Rainwaker', 'dennyslaw', 'oxygeN', 'Duplicate']","['6', '16']",Dust2,IronWar Grand Prix 2021,3363
20-8-21,"['GORILLAZ', 'sergej', 'ritchiEE', 'suNny', 'HS', 'flusha']","['Nemiga', 'iDISBALANCE', 'boX', 'lollipop21k', 'Jyo', '1eeR']","['16', '19']",Inferno,Malta Vibes Knockout Series 1,3362
20-8-21,"['GORILLAZ', 'flusha', 'suNny', 'ritchiEE', 'HS', 'sergej']","['Nemiga', 'iDISBALANCE', 'Jyo', '1eeR', 'boX', 'lollipop21k']","['16', '5']",Nuke,Malta Vibes Knockout Series 1,3362
20-8-21,"['ONYX', 'DiMKE', 'jR', 'Impulse', 'bondik', 'Dav']","['Nexus', 'XELLOW', 'BTN', 'lauNX', 'Blytz', 'mhN1']","['16', '14']",Nuke,IronWar Grand Prix 2021,3361
20-8-21,"['ONYX', 'jR', 'Impulse', 'DiMKE', 'bondik', 'Dav']","['Nexus', 'lauNX', 'XELLOW', 'mhN1', 'Blytz', 'BTN']","['6', '16']",Vertigo,IronWar Grand Prix 2021,3361
20-8-21,"['Sahangiller', 'duggyversus', 'kNb0b', 'zeK', 'Coulen', 'Soulfly']","['Sangal', 'S3NSEY', 'ngiN', 'paz', 'MAJ3R', 'eneshan']","['16', '13']",Inferno,ESA Supremes Vestel Cup 2021,3360
20-8-21,"['Sahangiller', 'duggyversus', 'Soulfly', 'kNb0b', 'zeK', 'Coulen']","['Sangal', 'S3NSEY', 'MAJ3R', 'ngiN', 'paz', 'eneshan']","['16', '13']",Dust2,ESA Supremes Vestel Cup 2021,3360
20-8-21,"['Wisla Krakow', 'phr', 'Markoś', 'Goofy', 'SZPERO', 'jedqr']","['PACT', 'MINISE', 'Sobol', 'reatz', 'bnox', 'lunAtic']","['12', '16']",Overpass,Malta Vibes Knockout Series 1,3359
20-8-21,"['Wisla Krakow', 'Goofy', 'jedqr', 'Markoś', 'SZPERO', 'phr']","['PACT', 'Sobol', 'MINISE', 'bnox', 'reatz', 'lunAtic']","['16', '11']",Vertigo,Malta Vibes Knockout Series 1,3359
20-8-21,"['Wisla Krakow', 'jedqr', 'Goofy', 'SZPERO', 'Markoś', 'phr']","['PACT', 'reatz', 'Sobol', 'MINISE', 'lunAtic', 'bnox']","['16', '13']",Dust2,Malta Vibes Knockout Series 1,3359
20-8-21,"['bankaPEPSI', 'JIaYm', 'xsepower', 'kalinka', 'ProbLeM', 'facecrack']","['KHAN', 'rAge', 'Edward', 'kapacho', 'Topa', 'L4F']","['6', '16']",Inferno,IronWar Grand Prix 2021,3358
20-8-21,"['bankaPEPSI', 'ProbLeM', 'xsepower', 'JIaYm', 'kalinka', 'facecrack']","['KHAN', 'Edward', 'Topa', 'kapacho', 'rAge', 'L4F']","['16', '7']",Dust2,IronWar Grand Prix 2021,3358
20-8-21,"['Trasko', 'Templ', 'fostar', 'w0nderful', '7oX1C', 'D0NEKO']","['Nemiga', 'Jyo', 'iDISBALANCE', 'lollipop21k', '1eeR', 'boX']","['16', '9']",Inferno,IronWar Grand Prix 2021,3357
20-8-21,"['Trasko', 'w0nderful', 'Templ', 'fostar', 'D0NEKO', '7oX1C']","['Nemiga', 'boX', 'Jyo', '1eeR', 'iDISBALANCE', 'lollipop21k']","['14', '16']",Vertigo,IronWar Grand Prix 2021,3357
20-8-21,"['Bad News Bears', 'Spongey', 'Swisher', 'junior', 'Shakezullah', 'Jonji']","['ENCE', 'hades', 'Spinx', 'dycha', 'Snappi', 'doto']","['16', '4']",Overpass,ESL Pro League Season 14,3356
20-8-21,"['Bad News Bears', 'Swisher', 'junior', 'Jonji', 'Spongey', 'Shakezullah']","['ENCE', 'doto', 'hades', 'Snappi', 'Spinx', 'dycha']","['11', '16']",Nuke,ESL Pro League Season 14,3356
20-8-21,"['Heroic', 'stavn', 'refrezh', 'sjuush', 'cadiaN', 'TeSeS']","['Astralis', 'dupreeh', 'gla1ve', 'Lucky', 'Bubzkji', 'Magisk']","['16', '8']",Inferno,ESL Pro League Season 14,3355
20-8-21,"['Heroic', 'cadiaN', 'refrezh', 'TeSeS', 'sjuush', 'stavn']","['Astralis', 'Magisk', 'dupreeh', 'Bubzkji', 'Lucky', 'gla1ve']","['8', '16']",Vertigo,ESL Pro League Season 14,3355
20-8-21,"['Eternal Fire', 'XANTARES', 'imoRR', 'ISSAA', 'woxic', 'Calyx']","['Sangal', 'MAJ3R', 'paz', 'S3NSEY', 'eneshan', 'ngiN']","['16', '11']",Inferno,ESA Supremes Vestel Cup 2021,3354
20-8-21,"['Eternal Fire', 'XANTARES', 'ISSAA', 'woxic', 'Calyx', 'imoRR']","['Sangal', 'paz', 'MAJ3R', 'ngiN', 'eneshan', 'S3NSEY']","['7', '16']",Dust2,ESA Supremes Vestel Cup 2021,3354
20-8-21,"['Vitality', 'ZywOo', 'shox', 'misutaaa', 'apEX', 'Kyojin']","['Spirit', 'magixx', 'mir', 'sdy', 'degster', 'chopper']","['9', '16']",Dust2,ESL Pro League Season 14,3353
20-8-21,"['Vitality', 'Kyojin', 'ZywOo', 'apEX', 'shox', 'misutaaa']","['Spirit', 'sdy', 'magixx', 'degster', 'mir', 'chopper']","['4', '16']",Mirage,ESL Pro League Season 14,3353
20-8-21,"['Vitality', 'ZywOo', 'misutaaa', 'shox', 'apEX', 'Kyojin']","['Spirit', 'sdy', 'magixx', 'degster', 'chopper', 'mir']","['16', '13']",Nuke,ESL Pro League Season 14,3353
20-8-21,"['Leviatan', 'pavv', 'Hezz', 'reversive', 'tom1jed', '1962']","['Coscu Army', 'DILLION1', 'FRANAR', 'restikk', '648', 'nhl']","['16', '11']",Nuke,FlowFiReLEAGUE 2021 Southern Cone,3352
20-8-21,"['Leviatan', '1962', 'Hezz', 'pavv', 'tom1jed', 'reversive']","['Coscu Army', '648', 'FRANAR', 'restikk', 'nhl', 'DILLION1']","['11', '16']",Dust2,FlowFiReLEAGUE 2021 Southern Cone,3352
21-8-21,"['River Plate', 'MRN1', 'arieldidi', 'atarax1a', 'minimal', 'guidimon']","['Malvinas', 'ramuljas', 'TIKO', 'kissmyass', 'gatito', 'dgn']","['16', '11']",Nuke,FlowFiReLEAGUE 2021 Southern Cone,3351
21-8-21,"['River Plate', 'MRN1', 'guidimon', 'minimal', 'atarax1a', 'arieldidi']","['Malvinas', 'ramuljas', 'kissmyass', 'gatito', 'dgn', 'TIKO']","['16', '14']",Dust2,FlowFiReLEAGUE 2021 Southern Cone,3351
21-8-21,"['Apeks', 'dennis', 'FREDDyFROG', 'Grusarn', 'Relaxa', 'AcilioN']","['BLINK', 'gxx-', 'sinnopsyy', 'SENER1', 'gulito', 'juanflatroo']","['6', '16']",Overpass,Malta Vibes Knockout Series 1,3350
21-8-21,"['Apeks', 'dennis', 'Grusarn', 'AcilioN', 'FREDDyFROG', 'Relaxa']","['BLINK', 'sinnopsyy', 'juanflatroo', 'SENER1', 'gxx-', 'gulito']","['16', '14']",Ancient,Malta Vibes Knockout Series 1,3350
21-8-21,"['AGO', 'rallen', 'snatchie', 'leman', 'F1KU', 'Furlan']","['NewBelarus', 'F1n3tw', 'hitMouse', 'LavL', 'dERZKIY', 'sakova']","['16', '6']",Inferno,IronWar Grand Prix 2021,3349
21-8-21,"['AGO', 'rallen', 'leman', 'Furlan', 'F1KU', 'snatchie']","['NewBelarus', 'sakova', 'dERZKIY', 'F1n3tw', 'LavL', 'hitMouse']","['3', '16']",Vertigo,IronWar Grand Prix 2021,3349
21-8-21,"['Checkmate', 'cool4st', 'bLitz', 'Bart4k', 'Techno', 'hasteka']","['Renewal', 'nin9', 'dobu', 'kabal', 'rate', 'NEUZ']","['23', '25']",Ancient,Funspark ULTI 2021 Asia Playoffs 1,3348
21-8-21,"['Checkmate', 'bLitz', 'Techno', 'Bart4k', 'cool4st', 'hasteka']","['Renewal', 'nin9', 'kabal', 'rate', 'dobu', 'NEUZ']","['17', '19']",Dust2,Funspark ULTI 2021 Asia Playoffs 1,3348
21-8-21,"['Checkmate', 'bLitz', 'hasteka', 'Techno', 'Bart4k', 'cool4st']","['Renewal', 'kabal', 'NEUZ', 'rate', 'nin9', 'dobu']","['9', '16']",Nuke,Funspark ULTI 2021 Asia Playoffs 1,3348
21-8-21,"['SKADE', 'SHiPZ', 'dennyslaw', 'Duplicate', 'oxygeN', 'Rainwaker']","['bankaPEPSI', 'xsepower', 'JIaYm', 'facecrack', 'malik', 'ProbLeM']","['16', '11']",Dust2,European Development Championship 5,3347
21-8-21,"['SKADE', 'dennyslaw', 'Rainwaker', 'Duplicate', 'SHiPZ', 'oxygeN']","['bankaPEPSI', 'xsepower', 'malik', 'facecrack', 'JIaYm', 'ProbLeM']","['8', '16']",Inferno,European Development Championship 5,3347
21-8-21,"['Trasko', 'w0nderful', 'D0NEKO', '7oX1C', 'fostar', 'Templ']","['Nexus', 'lauNX', 'BTN', 'XELLOW', 'Blytz', 'mhN1']","['16', '10']",Mirage,IronWar Grand Prix 2021,3346
21-8-21,"['Trasko', 'D0NEKO', 'fostar', 'Templ', 'w0nderful', '7oX1C']","['Nexus', 'XELLOW', 'Blytz', 'lauNX', 'mhN1', 'BTN']","['9', '16']",Ancient,IronWar Grand Prix 2021,3346
21-8-21,"['Trasko', '7oX1C', 'w0nderful', 'D0NEKO', 'Templ', 'fostar']","['Nexus', 'XELLOW', 'lauNX', 'mhN1', 'BTN', 'Blytz']","['16', '4']",Overpass,IronWar Grand Prix 2021,3346
21-8-21,"['HAVU', 'Aerial', 'xseveN', 'jemi', 'sLowi', 'ZOREE']","['hREDS', 'oopee', 'Sm1llee', 'eDi', 'xartE', 'LYNXi']","['11', '16']",Ancient,Tubecon Games Finnish Championship 2021,3345
21-8-21,"['HAVU', 'sLowi', 'xseveN', 'Aerial', 'ZOREE', 'jemi']","['hREDS', 'oopee', 'eDi', 'LYNXi', 'xartE', 'Sm1llee']","['14', '16']",Overpass,Tubecon Games Finnish Championship 2021,3345
21-8-21,"['HAVU', 'xseveN', 'Aerial', 'sLowi', 'jemi', 'ZOREE']","['hREDS', 'LYNXi', 'xartE', 'oopee', 'eDi', 'Sm1llee']","['12', '16']",Inferno,Tubecon Games Finnish Championship 2021,3345
21-8-21,"['Spirit Academy', 'Patsi', 'donk', 's1ren', 'znx', 'zont1x']","['ex-100PG', 'dukefissura', 'smiley', 'w1nt3r', 'icem4N', 'sorrow']","['9', '16']",Vertigo,Malta Vibes Knockout Series 1,3344
21-8-21,"['Spirit Academy', 'znx', 'God6y', 's1ren', 'zont1x', 'Patsi']","['ex-100PG', 'smiley', 'dukefissura', 'w1nt3r', 'icem4N', 'sorrow']","['16', '11']",Overpass,Malta Vibes Knockout Series 1,3344
21-8-21,"['EC Brugge', 'KaiR0N-', 'simix', 'n0tice', 'Stev0se', 'matty']","['Moralezz', 'yaph', 'Mewpy', 'falshee', 'lUMiER', 'PARKER']","['13', '16']",Dust2,IronWar Grand Prix 2021,3343
21-8-21,"['EC Brugge', 'n0tice', 'KaiR0N-', 'simix', 'matty', 'Stev0se']","['Moralezz', 'PARKER', 'Mewpy', 'yaph', 'falshee', 'lUMiER']","['16', '5']",Ancient,IronWar Grand Prix 2021,3343
21-8-21,"['EC Brugge', 'KaiR0N-', 'simix', 'n0tice', 'matty', 'Stev0se']","['Moralezz', 'Mewpy', 'lUMiER', 'yaph', 'PARKER', 'falshee']","['16', '9']",Nuke,IronWar Grand Prix 2021,3343
21-8-21,"['Levadia', 'swicher', 'ViztA', 'zfx', 'Jesus', 'zteeek']","[""Save's"", 'lesswill', 'Kas9k', 'JACKPOT', 'bodyaN', 'Twiksar']","['16', '8']",Nuke,Ghetto eGames Season 1 Finals,3342
21-8-21,"['Levadia', 'swicher', 'zfx', 'zteeek', 'Jesus', 'ViztA']","[""Save's"", 'Kas9k', 'Twiksar', 'JACKPOT', 'bodyaN', 'lesswill']","['12', '16']",Vertigo,Ghetto eGames Season 1 Finals,3342
21-8-21,"['Levadia', 'swicher', 'Jesus', 'zteeek', 'zfx', 'ViztA']","[""Save's"", 'bodyaN', 'lesswill', 'Twiksar', 'Kas9k', 'JACKPOT']","['16', '6']",Inferno,Ghetto eGames Season 1 Finals,3342
21-8-21,"['G2', 'NiKo', 'nexa', 'AMANEK', 'huNter-', 'JACKZ']","['SINNERS', 'NEOFRAG', 'ZEDKO', 'SHOCK', 'oskar', 'beastik']","['11', '16']",Vertigo,ESL Pro League Season 14,3341
21-8-21,"['G2', 'huNter-', 'NiKo', 'JACKZ', 'AMANEK', 'nexa']","['SINNERS', 'SHOCK', 'ZEDKO', 'NEOFRAG', 'oskar', 'beastik']","['10', '16']",Inferno,ESL Pro League Season 14,3341
21-8-21,"['G2', 'NiKo', 'JACKZ', 'huNter-', 'nexa', 'AMANEK']","['SINNERS', 'oskar', 'SHOCK', 'ZEDKO', 'beastik', 'NEOFRAG']","['16', '9']",Mirage,ESL Pro League Season 14,3341
21-8-21,"['HONORIS', 'fr3nd', 'reiko', 'NEO', 'TaZ', 'mouz']","['SKADE', 'dennyslaw', 'oxygeN', 'SHiPZ', 'Rainwaker', 'Duplicate']","['19', '17']",Dust2,European Development Championship 5,3340
21-8-21,"['HONORIS', 'TaZ', 'mouz', 'fr3nd', 'NEO', 'reiko']","['SKADE', 'SHiPZ', 'Rainwaker', 'oxygeN', 'dennyslaw', 'Duplicate']","['16', '4']",Mirage,European Development Championship 5,3340
21-8-21,"['HONORIS', 'TaZ', 'fr3nd', 'reiko', 'mouz', 'NEO']","['SKADE', 'dennyslaw', 'oxygeN', 'Duplicate', 'Rainwaker', 'SHiPZ']","['19', '16']",Vertigo,European Development Championship 5,3340
21-8-21,"['VP.Prodigy', 'lom1k', 'r3salt', 'Xerison', 'RuFire', 'r1ch']","['INDE IRAE', 'floweaN', 'RAiLWAY', 'hurtfrisk', 'X5G7V', 'DavCost']","['16', '12']",Vertigo,IronWar Grand Prix 2021,3339
21-8-21,"['VP.Prodigy', 'r3salt', 'lom1k', 'r1ch', 'RuFire', 'Xerison']","['INDE IRAE', 'DavCost', 'RAiLWAY', 'floweaN', 'X5G7V', 'hurtfrisk']","['16', '7']",Mirage,IronWar Grand Prix 2021,3338
21-8-21,"['K23', 'mou', 'kade0', 'n0rb3r7', 'neaLaN', 'AdreN']","['Young Ninjas', 'Ro1f', 'phzy', 'ztr', 'Mann3n', 'Sapec']","['16', '5']",Mirage,Malta Vibes Knockout Series 1,3337
21-8-21,"['K23', 'mou', 'neaLaN', 'kade0', 'n0rb3r7', 'AdreN']","['Young Ninjas', 'ztr', 'phzy', 'Mann3n', 'Ro1f', 'Sapec']","['13', '16']",Nuke,Malta Vibes Knockout Series 1,3337
21-8-21,"['SJ', 'Jimpphat', 'SADDYX', 'arvid', 'HENU', 'Jelo']","['NYYRIKKI', 'Banjo', 'Choco', 'zks', 'Elfern', 'kide']","['22', '25']",Overpass,Tubecon Games Finnish Championship 2021,3336
