Winner,Team1,Team2,Team1_Score,Team2_Score,Map
BIG,Astralis,BIG,16,4,Overpass
fnatic,fnatic,MIBR,16,11,Inferno
Heroic,Heroic,ENCE,16,10,Mirage
NiP,Vitality,NiP,10,16,Dust2
MVP PK,mousesports,MVP PK,16,8,Vertigo
MVP PK,MVP PK,mousesports,6,16,Inferno
Liquid,Natus Vincere,Liquid,19,22,Dust2
Natus Vincere,Natus Vincere,Liquid,16,14,Overpass
Natus Vincere,Natus Vincere,Liquid,8,16,Mirage
Renegades,Renegades,FURIA,9,16,Nuke
FURIA,FURIA,Renegades,16,12,Mirage
NRG,NRG,FaZe,16,11,Mirage
NRG,FaZe,NRG,12,16,Overpass
W7M,Redemption POA,W7M,13,16,Inferno
Keyd,EOX,Keyd,16,4,Inferno
Bulldozer,Bulldozer,Santos,16,14,Mirage
NONAME,Jaguar,NONAME,16,7,Inferno
MDL All-Star Katie,MDL All-Star gMd,MDL All-Star Katie,14,16,Overpass
MDL All-Star Katie,MDL All-Star Katie,MDL All-Star gMd,16,12,Mirage
ENCE,ENCE,Vitality,9,16,Overpass
ENCE,Vitality,ENCE,12,16,Nuke
ENCE,Vitality,ENCE,16,9,Inferno
BIG,MIBR,BIG,11,16,Dust2
BIG,BIG,MIBR,7,16,Overpass
BIG,MIBR,BIG,16,19,Train
Astralis,Astralis,fnatic,16,1,Train
fnatic,fnatic,Astralis,6,16,Nuke
mousesports,FaZe,mousesports,15,19,Inferno
FaZe,mousesports,FaZe,16,8,Mirage
Heroic,NiP,Heroic,16,5,Overpass
NiP,Heroic,NiP,10,16,Inferno
Natus Vincere,Natus Vincere,FURIA,16,12,Nuke
Natus Vincere,FURIA,Natus Vincere,14,16,Overpass
Redemption POA,Redemption POA,Isurus,2,16,Inferno
Isurus fe,RED Canids,Isurus fe,16,4,Overpass
RED Canids,Isurus fe,RED Canids,1,16,Nuke
Divine Soldiers,Divine Soldiers,DStreet,16,12,Inferno
Heroic,Heroic,BIG,16,13,Inferno
BIG,BIG,Heroic,7,16,Nuke
Vitality,Vitality,fnatic,19,16,Mirage
Vitality,fnatic,Vitality,17,19,Overpass
Natus Vincere,Natus Vincere,mousesports,22,19,Inferno
Natus Vincere,mousesports,Natus Vincere,16,8,Dust2
mousesports,mousesports,Natus Vincere,9,16,Train
Liquid,Liquid,NRG,16,12,Nuke
Liquid,NRG,Liquid,20,22,Inferno
Astralis,Astralis,NiP,19,16,Dust2
NiP,NiP,Astralis,8,16,Inferno
Vitality,Vitality,Heroic,16,13,Overpass
Vitality,Heroic,Vitality,14,16,Inferno
Isurus,Isurus,paiN,16,11,Inferno
GANSOS,GANSOS,Reapers,5,16,Inferno
Reapers,Reapers,GANSOS,16,12,Dust2
Artyk,Jaguar,Artyk,16,8,Train
NONAME,NONAME,EXEC,16,14,Mirage
Orange.Sphynx,Dignitas fe,Orange.Sphynx,16,2,Train
7PM fe,Besiktas,7PM fe,16,3,Inferno
Demise fe,Copenhagen Flames fe,Demise fe,12,16,Nuke
FOREVER 21,FOREVER 21,CLG Red,9,16,Overpass
NRG,NRG,Vitality,7,16,Dust2
NRG,Vitality,NRG,16,7,Mirage
Demise fe,Dignitas fe,Demise fe,23,25,Dust2
CLG Red,Besiktas,CLG Red,16,8,Train
Natus Vincere,NiP,Natus Vincere,12,16,Inferno
NiP,Natus Vincere,NiP,16,9,Mirage
3xTeam,Black Dragons,3xTeam,10,16,Train
Black Dragons,3xTeam,Black Dragons,16,19,Inferno
Black Dragons,Black Dragons,3xTeam,16,10,Dust2
Warriors,AVEZ,Warriors,16,8,Mirage
AVEZ,Warriors,AVEZ,14,16,Train
Orange.Sphynx,Orange.Sphynx,Copenhagen Flames fe,6,16,Overpass
Orange.Sphynx,Copenhagen Flames fe,Orange.Sphynx,16,4,Dust2
Universe,LDLC,Universe,16,2,Mirage
LDLC,Universe,LDLC,13,16,Nuke
Fierce,Fierce,LOG,16,12,Dust2
LOG,LOG,Fierce,5,16,Nuke
Defusekids,BLUEJAYS,Defusekids,16,5,Train
BLUEJAYS,Defusekids,BLUEJAYS,10,16,Inferno
Big 5,Big 5,Goliath,16,1,Mirage
Big 5,Goliath,Big 5,26,28,Inferno
7PM fe,FOREVER 21,7PM fe,16,9,Overpass
7PM fe,7PM fe,FOREVER 21,6,16,Mirage
KGG,KGG,Aristocracy,4,16,Nuke
KGG,Aristocracy,KGG,16,9,Mirage
TYLOO,TYLOO,BTRG,16,11,Overpass
BTRG,TYLOO,BTRG,13,16,Nuke
BTRG,BTRG,TYLOO,9,16,Inferno
Exdee,Energy,Exdee,16,8,Dust2
Astralis,Astralis,Vitality,8,16,Dust2
Astralis,Astralis,Vitality,22,19,Inferno
Astralis,Astralis,Vitality,9,16,Overpass
Copenhagen Flames fe,Copenhagen Flames fe,Dignitas fe,9,16,Mirage
Copenhagen Flames fe,Copenhagen Flames fe,Dignitas fe,6,16,Overpass
Defusekids,Defusekids,LOG,16,10,Dust2
LOG,LOG,Defusekids,6,16,Nuke
BLUEJAYS,Fierce,BLUEJAYS,16,9,Vertigo
Fierce,BLUEJAYS,Fierce,14,16,Nuke
PACT,PACT,LDLC,6,16,Nuke
LDLC,LDLC,PACT,16,13,Mirage
ex-Wisła Płock,ex-Wisła Płock,Virtus.pro,8,16,Mirage
ex-Wisła Płock,Virtus.pro,ex-Wisła Płock,12,16,Inferno
Virtus.pro,Virtus.pro,ex-Wisła Płock,16,11,Nuke
Energy,Energy,Goliath,7,16,Mirage
Energy,Goliath,Energy,13,16,Train
Goliath,Energy,Goliath,16,4,Overpass
FOREVER 21,CLG Red,FOREVER 21,16,8,Mirage
FOREVER 21,FOREVER 21,CLG Red,4,16,Nuke
PACT,PACT,Defusekids,16,13,Nuke
PACT,Defusekids,PACT,11,16,Inferno
Universe,BLUEJAYS,Universe,16,5,Inferno
Universe,Universe,BLUEJAYS,7,16,Nuke
Liquid,Natus Vincere,Liquid,12,16,Dust2
Liquid,Natus Vincere,Liquid,12,16,Overpass
AGO,Izako Boars,AGO,13,16,Train
AGO,AGO,Izako Boars,19,15,Inferno
Big 5,Energy,Big 5,12,16,Mirage
Big 5,Big 5,Energy,8,16,Train
Big 5,Energy,Big 5,13,16,Dust2
Dignitas fe,Besiktas,Dignitas fe,16,4,Nuke
Besiktas,Besiktas,Dignitas fe,16,11,Dust2
Aristocracy,Aristocracy,AVEZ,16,11,Mirage
AVEZ,AVEZ,Aristocracy,9,16,Dust2
Demise fe,Demise fe,CLG Red,5,16,Inferno
Demise fe,CLG Red,Demise fe,16,6,Mirage
Virtus.pro,AGO,Virtus.pro,12,16,Nuke
Virtus.pro,Virtus.pro,AGO,16,11,Inferno
Besiktas,CLG Red,Besiktas,10,16,Vertigo
Besiktas,CLG Red,Besiktas,16,5,Mirage
CLG Red,CLG Red,Besiktas,9,16,Inferno
Vitality,Vitality,Liquid,6,16,Overpass
Vitality,Liquid,Vitality,17,19,Dust2
Liquid,Liquid,Vitality,16,10,Inferno
Vitality,Liquid,Vitality,16,8,Mirage
Reapers,Reapers,VirtuaFX,16,14,Inferno
VirtuaFX,Reapers,VirtuaFX,16,2,Overpass
Virtus.pro,Virtus.pro,Aristocracy,16,11,Train
Virtus.pro,Aristocracy,Virtus.pro,14,16,Mirage
Copenhagen Flames,Tricked,Copenhagen Flames,11,16,Overpass
Tricked,Copenhagen Flames,Tricked,14,16,Mirage
Tricked,Tricked,Copenhagen Flames,16,14,Train
Single Daddy,Single Daddy,RED Canids,5,16,Nuke
Single Daddy,Single Daddy,RED Canids,6,16,Inferno
RED Canids,RED Canids,Reapers,22,20,Train
Reapers,Reapers,RED Canids,16,12,Dust2
Reapers,RED Canids,Reapers,15,19,Overpass
Nordavind,Nordavind,Vega Squadron,16,11,Mirage
Nordavind,Vega Squadron,Nordavind,14,16,Overpass
Nordavind,Tricked,Nordavind,12,16,Overpass
Nordavind,Nordavind,Tricked,9,16,Nuke
Nordavind,Tricked,Nordavind,12,16,Mirage
Chaos,Unique,Chaos,11,16,Mirage
Unique,Chaos,Unique,16,3,Inferno
SJ,Copenhagen Flames,SJ,14,16,Inferno
SJ,SJ,Copenhagen Flames,16,13,Nuke
Nemiga,Nemiga,Defusekids,16,13,Nuke
Defusekids,Defusekids,Nemiga,6,16,Mirage
Vexed,Vexed,LDLC,16,13,Nuke
Vexed,LDLC,Vexed,14,16,Mirage
The Final Tribe,The Final Tribe,Tricked,16,14,Train
Tricked,Tricked,The Final Tribe,19,17,Overpass
The Final Tribe,The Final Tribe,Tricked,7,16,Mirage
PACT,Syman,PACT,11,16,Train
PACT,Syman,PACT,11,16,Mirage
BLUEJAYS,Lyngby Vikings,BLUEJAYS,16,3,Nuke
BLUEJAYS,BLUEJAYS,Lyngby Vikings,16,13,Train
Lyngby Vikings,BLUEJAYS,Lyngby Vikings,12,16,Inferno
INTZ.Academy,INTZ.Academy,Isurus,5,16,Overpass
paiN,paiN,Santos,16,10,Dust2
Bulldozer,Isurus,Bulldozer,16,8,Inferno
Anunnaki,Anunnaki,Divine Soldiers,16,12,Mirage
Anunnaki,Anunnaki,Divine Soldiers,19,15,Nuke
Ground Zero,Chiefs,Ground Zero,11,16,Inferno
Ground Zero,Ground Zero,Chiefs,9,16,Train
Ground Zero,Chiefs,Ground Zero,16,3,Dust2
BLUEJAYS,G2,BLUEJAYS,16,6,Dust2
G2,G2,BLUEJAYS,16,11,Inferno
Tricked,BIG,Tricked,11,16,Nuke
Tricked,Tricked,BIG,19,15,Dust2
CR4ZY,mousesports,CR4ZY,14,16,Mirage
mousesports,CR4ZY,mousesports,13,16,Train
mousesports,mousesports,CR4ZY,9,16,Nuke
Genuine,Genuine,rewound,16,11,Overpass
rewound,rewound,Genuine,7,16,Train
Epsilon,forZe,Epsilon,16,7,Train
forZe,Epsilon,forZe,13,16,Mirage
Gambit Youngsters,Gambit Youngsters,buaksib,16,13,Train
buaksib,buaksib,Gambit Youngsters,4,16,Mirage
CR4ZY,CR4ZY,Sprout,16,10,Dust2
Sprout,Sprout,CR4ZY,5,16,Mirage
G2,G2,Tricked,9,16,Train
Tricked,Tricked,G2,7,16,Dust2
G2,Tricked,G2,19,22,Inferno
SJ,HAVU,SJ,20,22,Mirage
HAVU,SJ,HAVU,12,16,Dust2
SJ,HAVU,SJ,16,8,Train
Vega Squadron,Vega Squadron,Copenhagen Flames,8,16,Train
Copenhagen Flames,Copenhagen Flames,Vega Squadron,8,16,Mirage
Vega Squadron,Vega Squadron,Copenhagen Flames,16,11,Overpass
Fierce,Fierce,Nordavind,8,16,Overpass
Fierce,Nordavind,Fierce,14,16,Nuke
Nordavind,Nordavind,Fierce,7,16,Inferno
PACT,PACT,Ambush,16,11,Vertigo
PACT,Ambush,PACT,16,19,Nuke
G2,G2,CR4ZY,8,16,Vertigo
G2,CR4ZY,G2,11,16,Dust2
G2,CR4ZY,G2,13,16,Train
DreamEaters,DreamEaters,HAVU,16,11,Train
HAVU,DreamEaters,HAVU,14,16,Overpass
HAVU,HAVU,DreamEaters,9,16,Dust2
Keyd,Keyd,DETONA,8,16,Inferno
Isurus,Isurus,paiN,16,14,Overpass
Reapers,Bulldozer,Reapers,14,16,Inferno
Santos,W7M,Santos,16,7,Mirage
INTZ.Academy,RED Canids,INTZ.Academy,10,16,Overpass
Redemption POA,EOX,Redemption POA,14,16,Overpass
RED Canids,paiN,RED Canids,14,16,Inferno
RED Canids,RED Canids,paiN,8,16,Overpass
paiN,RED Canids,paiN,14,16,Nuke
Furious,Reapers,Furious,16,7,Inferno
Reapers,Furious,Reapers,12,16,Overpass
Keyd,Keyd,Black Dragons,19,15,Inferno
Keyd,Black Dragons,Keyd,13,16,Mirage
Big Frames,Big Frames,Strings' Llama Pack,16,14,Inferno
Strings' Llama Pack,Strings' Llama Pack,Big Frames,5,16,Nuke
Crystal Vision,LiViD,Crystal Vision,13,16,Overpass
Crystal Vision,Crystal Vision,LiViD,3,16,Nuke
Crystal Vision,LiViD,Crystal Vision,16,4,Inferno
On Lance,Dogs of War,On Lance,16,4,Overpass
On Lance,On Lance,Dogs of War,16,12,Mirage
Dogs of War,Dogs of War,On Lance,16,12,Nuke
absolute mad lads,Final Feature,absolute mad lads,16,7,Nuke
Final Feature,absolute mad lads,Final Feature,16,9,Overpass
absolute mad lads,absolute mad lads,Final Feature,16,10,Mirage
DETONA,DETONA,Rejected,16,13,Mirage
Rejected,Rejected,DETONA,3,16,Inferno
Good Game PR,Polar Ace,Good Game PR,14,16,Train
Good Game PR,Polar Ace,Good Game PR,16,8,Dust2
Polar Ace,Good Game PR,Polar Ace,16,8,Vertigo
Front,Front,iNTACT,8,16,Dust2
iNTACT,Front,iNTACT,16,4,Overpass
iNTACT,iNTACT,Front,8,16,Nuke
Lowkey,Lowkey,heX,6,16,Mirage
heX,heX,Lowkey,16,13,Nuke
Fighting 4 Freedom,madlikewizards,Fighting 4 Freedom,14,16,Overpass
Fighting 4 Freedom,Fighting 4 Freedom,madlikewizards,8,16,Inferno
madlikewizards,madlikewizards,Fighting 4 Freedom,8,16,Dust2
Nordavind,Nordavind,Chaos,7,16,Overpass
Chaos,Nordavind,Chaos,16,8,Inferno
Chaos,Chaos,Nordavind,5,16,Mirage
Justice,Justice,ORDER,4,16,Vertigo
Justice,ORDER,Justice,16,3,Inferno
NoChance,Aristocracy,NoChance,12,16,Dust2
NoChance,Aristocracy,NoChance,16,6,Nuke
NoChance,NoChance,Aristocracy,9,16,Train
Ancient,HAVU,Ancient,16,4,Dust2
HAVU,HAVU,Ancient,16,11,Nuke
PACT,PACT,Chaos,7,16,Overpass
Chaos,PACT,Chaos,12,16,Train
Goliath,Energy,Goliath,25,28,Vertigo
Energy,Energy,Goliath,4,16,Overpass
Vega Squadron,Vega Squadron,DreamEaters,7,16,Dust2
DreamEaters,DreamEaters,Vega Squadron,7,16,Overpass
Vega Squadron,Vega Squadron,DreamEaters,16,13,Train
paiN,Redemption POA,paiN,13,16,Inferno
Artyk,NONAME,Artyk,16,6,Mirage
NONAME,NONAME,Artyk,16,11,Inferno
Just Swing,ETHEREAL,Just Swing,13,16,Overpass
Just Swing,Just Swing,ETHEREAL,16,13,Train
Anunnaki,Anunnaki,Jaguar,8,16,Mirage
Anunnaki,Anunnaki,Jaguar,7,16,Dust2
Chiefs,Genuine,Chiefs,16,19,Nuke
Genuine,Chiefs,Genuine,16,6,Inferno
rewound,Ground Zero,rewound,11,16,Dust2
Ground Zero,rewound,Ground Zero,13,16,Nuke
rewound,Ground Zero,rewound,16,9,Inferno
Tricked,Tricked,Nordavind,16,11,Nuke
Tricked,Nordavind,Tricked,11,16,Overpass
AGO,Nemiga,AGO,11,16,Mirage
Nemiga,Nemiga,AGO,16,10,Overpass
AGO,Nemiga,AGO,13,16,Inferno
madlikewizards,Justice,madlikewizards,13,16,Overpass
Justice,Justice,madlikewizards,8,16,Mirage
PACT,Gambit Youngsters,PACT,11,16,Train
PACT,PACT,Gambit Youngsters,16,11,Vertigo
Illuminar,Aristocracy,Illuminar,17,19,Nuke
Aristocracy,Illuminar,Aristocracy,16,6,Vertigo
Nordavind,forZe,Nordavind,12,16,Overpass
forZe,Nordavind,forZe,14,16,Nuke
forZe,forZe,Nordavind,8,16,Dust2
Unique,Unique,Syman,19,16,Mirage
Unique,Unique,Syman,3,16,Dust2
Syman,Syman,Unique,16,13,Train
Fierce,Fierce,SJ,2,16,Dust2
Fierce,SJ,Fierce,13,16,Inferno
Fierce,Fierce,SJ,19,17,Vertigo
Vexed,Nemiga,Vexed,10,16,Mirage
Nemiga,Vexed,Nemiga,13,16,Inferno
Vexed,Nemiga,Vexed,16,8,Vertigo
Lyngby Vikings,Tricked,Lyngby Vikings,14,16,Inferno
Lyngby Vikings,Lyngby Vikings,Tricked,7,16,Train
Tricked,Tricked,Lyngby Vikings,16,14,Mirage
Big 5,Sinister5,Big 5,16,19,Inferno
Big 5,Big 5,Sinister5,9,16,Mirage
Sinister5,Big 5,Sinister5,10,16,Dust2
paiN,Keyd,paiN,16,6,Inferno
Copenhagen Flames,HAVU,Copenhagen Flames,16,5,Nuke
Copenhagen Flames,HAVU,Copenhagen Flames,12,16,Cache
HAVU,Copenhagen Flames,HAVU,14,16,Train
Front,LiViD,Front,16,5,Overpass
Front,Front,LiViD,6,16,Nuke
absolute mad lads,Just Swing,absolute mad lads,16,9,Overpass
absolute mad lads,absolute mad lads,Just Swing,16,11,Mirage
Big Frames,Big Frames,Dogs of War,16,13,Mirage
Big Frames,Big Frames,Dogs of War,16,13,Dust2
Just Swing,absolute mad lads,Just Swing,16,8,Inferno
NONAME,Infinity,NONAME,16,4,Mirage
Infinity,Infinity,NONAME,16,13,Train
Good Game PR,heX,Good Game PR,12,16,Train
Good Game PR,Good Game PR,heX,8,16,Nuke
heX,heX,Good Game PR,19,16,Inferno
Entity,BOOM,Entity,16,2,Train
SEDNA,SEDNA,Maple,5,16,Mirage
Syman,Syman,DreamEaters,8,16,Inferno
DreamEaters,Syman,DreamEaters,14,16,Train
Beyond,ViCi,Beyond,16,8,Overpass
Aster,BOOT,Aster,16,19,Inferno
Vitality,Sprout,Vitality,15,19,Overpass
Vitality,Vitality,Sprout,16,11,Mirage
ViCi,Maple,ViCi,10,16,Train
ViCi,Maple,ViCi,16,9,Overpass
Maple,ViCi,Maple,16,7,Vertigo
PACT,PACT,HAVU,16,13,Dust2
PACT,HAVU,PACT,16,3,Inferno
HAVU,HAVU,PACT,16,13,Train
FPL-CTalents,CarritoSpain,FPL-CTalents,10,16,Train
Heretics,Heretics,Endpoint,19,15,Dust2
FURIA,FURIA,Singularity,16,11,Train
FURIA,Singularity,FURIA,14,16,Nuke
SJ,SJ,AGF,16,14,Inferno
Turkey5,1337HUANIA,Turkey5,13,16,Vertigo
Heretics,Heretics,FPL-CTalents,16,11,Inferno
FPL-CTalents,Heretics,FPL-CTalents,16,8,Mirage
BOOM,BOOM,Aster,16,11,Inferno
BOOM,Aster,BOOM,13,16,Train
Tricked,Tricked,Aristocracy,16,10,Nuke
G2,G2,Winstrike,16,12,Train
Maple,Maple,Aster,16,10,Mirage
Maple,Aster,Maple,13,16,Inferno
Epsilon,Virtus.pro,Epsilon,20,22,Mirage
GamerLegion,HellRaisers,GamerLegion,20,22,Inferno
Turkey5,SJ,Turkey5,13,16,Train
Turkey5,SJ,Turkey5,10,16,Mirage
G2,G2,Epsilon,16,12,Inferno
Tricked,GamerLegion,Tricked,14,16,Dust2
FPL-CTalents,SJ,FPL-CTalents,12,16,Inferno
SJ,FPL-CTalents,SJ,16,9,Dust2
Party Astronauts,Vitality,Party Astronauts,16,7,Inferno
Chiefs,Chiefs,FURIA,6,16,Nuke
HellRaisers,Aristocracy,HellRaisers,14,16,Overpass
Aristocracy,Aristocracy,HellRaisers,16,11,Mirage
HellRaisers,HellRaisers,Aristocracy,16,10,Dust2
DreamEaters,HAVU,DreamEaters,16,9,Train
HAVU,HAVU,DreamEaters,16,13,Inferno
Winstrike,Virtus.pro,Winstrike,11,16,Nuke
Virtus.pro,Virtus.pro,Winstrike,16,13,Overpass
Winstrike,Virtus.pro,Winstrike,16,3,Train
Spirit,Spirit,Singularity,16,11,Inferno
Furious,Furious,Sinisters,16,10,Mirage
Furious,Furious,Sinisters,8,16,Inferno
Furious,Sinisters,Furious,16,9,Dust2
ATK,ATK,Sprout,7,16,Mirage
Spirit,Vitality,Spirit,16,8,Train
MIBR,Renegades,MIBR,14,16,Mirage
NRG,NRG,FaZe,9,16,Nuke
Chaos,Vega Squadron,Chaos,17,19,Dust2
Vega Squadron,Chaos,Vega Squadron,14,16,Mirage
Chaos,Chaos,Vega Squadron,16,10,Train
FURIA,Sprout,FURIA,16,8,Inferno
FaZe,Renegades,FaZe,14,16,Train
Cloud9,Cloud9,Liquid,8,16,Inferno
Party Astronauts,Party Astronauts,Singularity,16,13,Nuke
Party Astronauts,Singularity,Party Astronauts,16,9,Overpass
Party Astronauts,Singularity,Party Astronauts,16,9,Vertigo
Chiefs,Chiefs,ATK,8,16,Inferno
Chiefs,ATK,Chiefs,10,16,Dust2
Chiefs,Chiefs,ATK,16,13,Overpass
bootcampPARTY,Syman,bootcampPARTY,16,3,Train
Syman,bootcampPARTY,Syman,13,16,Mirage
Espada,Espada,pro100,2,16,Train
Espada,Espada,pro100,7,16,Overpass
GamerLegion,GamerLegion,HellRaisers,22,20,Vertigo
HellRaisers,GamerLegion,HellRaisers,16,8,Inferno
Virtus.pro,Epsilon,Virtus.pro,15,19,Nuke
Virtus.pro,Epsilon,Virtus.pro,10,16,Inferno
NRG,Liquid,NRG,16,9,Overpass
Cloud9,MIBR,Cloud9,15,15,Mirage
Agressive,Malvinas,Agressive,10,16,Mirage
Agressive,Agressive,Malvinas,4,16,Overpass
Agressive,Malvinas,Agressive,16,5,Nuke
Espada,Espada,bootcampPARTY,16,13,Mirage
Espada,bootcampPARTY,Espada,16,6,Nuke
bootcampPARTY,bootcampPARTY,Espada,6,16,Vertigo
Renegades,NRG,Renegades,16,8,Dust2
Cloud9,FaZe,Cloud9,12,16,Mirage
FURIA,FURIA,Chiefs,19,16,Train
FURIA,Chiefs,FURIA,11,16,Nuke
Singularity,Singularity,Spirit,9,16,Mirage
Singularity,Spirit,Singularity,16,7,Nuke
Liquid,MIBR,Liquid,11,16,Mirage
Renegades,Cloud9,Renegades,12,16,Inferno
Riot Squad,Riot Squad,Lazarus,9,16,Vertigo
Envy,Lowkey,Envy,12,16,Nuke
FaZe,Liquid,FaZe,16,4,Nuke
NRG,NRG,MIBR,16,10,Inferno
Lowkey,Riot Squad,Lowkey,16,3,Train
Liquid,Renegades,Liquid,11,16,Vertigo
Cloud9,NRG,Cloud9,15,15,Nuke
FaZe,FaZe,MIBR,16,14,Inferno
Virtus.pro,Tricked,Virtus.pro,13,16,Mirage
Virtus.pro,Virtus.pro,Tricked,5,16,Nuke
Tricked,Virtus.pro,Tricked,19,22,Train
G2,GamerLegion,G2,10,16,Nuke
GamerLegion,G2,GamerLegion,16,4,Vertigo
FURIA,Vitality,FURIA,10,16,Train
Vitality,FURIA,Vitality,16,4,Inferno
Vega Squadron,Vega Squadron,HAVU,8,16,Overpass
HAVU,HAVU,Vega Squadron,16,11,Train
Nexus,Nexus,RedFear.wild,16,11,Train
Nexus,RedFear.wild,Nexus,1,16,Mirage
Spirit,Sprout,Spirit,15,19,Mirage
Spirit,Sprout,Spirit,14,16,Dust2
Cloud9,Cloud9,Liquid,8,16,Mirage
Liquid,Cloud9,Liquid,14,16,Inferno
Chaos,Chaos,HAVU,9,16,Dust2
Chaos,Chaos,HAVU,16,13,Train
Chaos,HAVU,Chaos,17,19,Inferno
G2,G2,Tricked,19,15,Train
Tricked,Tricked,G2,7,16,Inferno
Doxa,Doxa,jonnyyy,16,12,Dust2
Doxa,RedFear.wild,Doxa,13,16,Mirage
Sinisters,Malvinas,Sinisters,14,16,Overpass
Sinisters,Malvinas,Sinisters,12,16,Dust2
FURIA,Spirit,FURIA,10,16,Nuke
Spirit,FURIA,Spirit,16,5,Vertigo
Doxa,Doxa,Nexus,9,16,Inferno
Doxa,Doxa,Nexus,9,16,Mirage
NRG,FaZe,NRG,16,7,Train
FaZe,NRG,FaZe,11,16,Nuke
OCEAN's Fan Club,OCEAN's Fan Club,smh my head,16,12,Overpass
smh my head,smh my head,OCEAN's Fan Club,6,16,Mirage
Jaguar,Infinity,Jaguar,16,8,Dust2
Jaguar,Jaguar,Infinity,16,12,Inferno
Jaguar,Jaguar,Infinity,8,16,Mirage
Big Frames,Big Frames,heX,16,14,Mirage
Big Frames,heX,Big Frames,10,16,Nuke
KKona,KKona,Wasted Talent,2,16,Overpass
KKona,Wasted Talent,KKona,10,16,Inferno
KKona,Wasted Talent,KKona,17,19,Nuke
Liquid,Liquid,FaZe,16,13,Nuke
FaZe,FaZe,Liquid,6,16,Inferno
OCEAN's Fan Club,OCEAN's Fan Club,KKona,34,31,Train
Chaos,Chaos,AVANGAR,16,10,Overpass
AVANGAR,Chaos,AVANGAR,13,16,Mirage
Chaos,AVANGAR,Chaos,1,16,Inferno
Chaos,Illuminar,Chaos,16,7,Overpass
Chaos,Chaos,Illuminar,6,16,Vertigo
Lyngby Vikings,Gambit Youngsters,Lyngby Vikings,16,8,Inferno
Lyngby Vikings,Lyngby Vikings,Gambit Youngsters,16,10,Mirage
Gambit Youngsters,Lyngby Vikings,Gambit Youngsters,16,8,Train
Vexed,Vexed,SJ,7,16,Dust2
SJ,SJ,Vexed,16,14,Nuke
INTZ.Academy,paiN,INTZ.Academy,16,8,Overpass
paiN,paiN,Keyd,19,15,Inferno
absolute mad lads,LiViD,absolute mad lads,16,8,Mirage
absolute mad lads,absolute mad lads,LiViD,16,13,Inferno
absolute mad lads,absolute mad lads,LiViD,8,16,Dust2
Fighting 4 Freedom,ORDER,Fighting 4 Freedom,16,4,Overpass
ORDER,Fighting 4 Freedom,ORDER,10,16,Mirage
Nordavind,Nordavind,Illuminar,9,16,Nuke
Illuminar,Nordavind,Illuminar,13,16,Overpass
Nemiga,Nemiga,Tricked,7,16,Nuke
Tricked,Tricked,Nemiga,19,17,Mirage
HAVU,HAVU,AGO,16,14,Dust2
AGO,HAVU,AGO,17,19,Train
HAVU,AGO,HAVU,12,16,Inferno
Fierce,Fierce,PACT,9,16,Mirage
Fierce,PACT,Fierce,16,8,Inferno
Bulldozer,paiN,Bulldozer,16,9,Inferno
Keyd,Keyd,Reapers,9,16,Overpass
INTZ.Academy,DETONA,INTZ.Academy,16,7,Mirage
RED Canids,Isurus,RED Canids,16,4,Inferno
EOX,EOX,W7M,16,12,Train
Santos,Redemption POA,Santos,14,16,Inferno
DETONA,DETONA,Isurus,4,16,Inferno
Reapers,Reapers,Keyd,16,13,Vertigo
Keyd,Reapers,Keyd,16,6,Mirage
DETONA,DETONA,paiN,7,16,Nuke
DETONA,paiN,DETONA,17,19,Train
DETONA,paiN,DETONA,12,16,Inferno
Dogs of War,Dogs of War,Good Game PR,16,12,Nuke
Dogs of War,Good Game PR,Dogs of War,15,19,Inferno
Just Swing,Just Swing,Front,16,14,Dust2
Just Swing,Just Swing,Front,7,16,Nuke
Just Swing,Just Swing,Front,16,13,Overpass
Big Frames,LiViD,Big Frames,16,9,Mirage
LiViD,Big Frames,LiViD,16,19,Inferno
TeamOne,TeamOne,NRG,5,16,Inferno
INTZ,FURIA,INTZ,13,16,Overpass
Genuine,Genuine,madlikewizards,16,14,Mirage
Genuine,madlikewizards,Genuine,1,16,Nuke
Singularity,Singularity,Sharks,8,16,Nuke
Luminosity,eUnited,Luminosity,11,16,Dust2
Fighting 4 Freedom,Fighting 4 Freedom,Ancients,16,10,Mirage
Fighting 4 Freedom,Ancients,Fighting 4 Freedom,0,16,Train
Royals,Royals,StackEm,5,16,Nuke
StackEm,Royals,StackEm,12,16,Mirage
NRG,Sharks,NRG,14,16,Inferno
NRG,NRG,Sharks,16,12,Nuke
INTZ,INTZ,Luminosity,16,14,Mirage
INTZ,Luminosity,INTZ,16,3,Train
INTZ,INTZ,Luminosity,16,14,Overpass
NoChance,mousesports,NoChance,14,16,Inferno
Syman,Copenhagen Flames,Syman,16,6,Train
BIG,BIG,North,6,16,Dust2
Winstrike,Heretics,Winstrike,16,8,Nuke
CR4ZY,CR4ZY,Sprout,16,13,Train
Heretics,Copenhagen Flames,Heretics,11,16,Nuke
Ancient,fnatic,Ancient,16,7,Mirage
NoChance,CR4ZY,NoChance,16,5,Dust2
CR4ZY,NoChance,CR4ZY,10,16,Nuke
Syman,Syman,Winstrike,16,12,Mirage
PACT,PACT,Tricked,19,17,Dust2
PACT,Tricked,PACT,14,16,Inferno
North,fnatic,North,16,2,Nuke
North,North,fnatic,9,16,Train
Syman,Copenhagen Flames,Syman,16,4,Train
